compound,rev_score_sum,n_clusters
LJP009 A549 24H-dasatinib-0.37,-1.6818679369721914,19
LJP007 PC3 24H-NVP-BGT226-1.11,-1.6826357800093765,20
LJP005 MCF10A 3H-AZD-8330-0.37,-1.6827057379227472,20
CPC006 HEPG2 6H-BRD-K04853698-10.0,-1.683464869536012,20
CPC001 HCC515 6H-arp 101-10.0,-1.684084900624743,19
CPC009 HA1E 6H-BRD-K36354764-10.0,-1.6841715899450445,17
CPC006 HT29 6H-pac 1-10.0,-1.684263459565575,8
CPC008 VCAP 6H-mls-0391006-10.0,-1.6843207668580058,3
CPC006 HCC515 6H-tyrphostin ag 1478-56.78,-1.6843536682897207,19
CPC014 PC3 24H-hy-10159-10.0,-1.685383421592741,19
CPC007 HT29 24H-BRD-K85275009-10.0,-1.6855670993790275,19
CPC012 A375 6H-BRD-K88556033-10.0,-1.6857142257653006,13
"CPC006 LOVO 6H-ingenol 3, 20-dibenzoate-10.0",-1.6865592427790688,19
LJP008 HCC515 24H-PFI-1-3.33,-1.6866666480192576,20
CPC006 PC3 24H-geldanamycin-10.0,-1.6869253382403493,20
CPC006 HA1E 24H-BRD-K35716340-12.0,-1.687000445047243,14
CPD001 MCF7 24H-etoposide-10.0,-1.6871037184313984,17
CPC007 HA1E 24H-fu jmbii113b-10.0,-1.6874599359401719,18
LJP006 SKBR3 3H-XMD-1150-0.37,-1.6878571258508017,20
CPC006 PC3 6H-geldanamycin-10.0,-1.687931326574267,20
LJP007 A375 24H-vorinostat-10,-1.6879384719115764,20
CPC006 SW948 6H-tpca-1-10.0,-1.688288859218531,20
CPC018 HEPG2 6H-bufalin-10.0,-1.6886820329297922,19
CPC012 MCF7 24H-t7765-10.0,-1.6892009446772644,19
CPC006 MCF7 6H-akt inhibitor iv-10.0,-1.689886287042452,16
LJP005 A549 24H-mitoxantrone-0.12,-1.6899660399181742,20
CPC006 RKO 6H-BRD-K56411643-10.0,-1.6902734971455602,19
CPC006 HT115 6H-bms-536924-11.1,-1.6907503105942712,19
CPC004 HCC515 24H-benzopurpurin (b)-10.0,-1.6924863317873413,20
CPC006 TYKNU 6H-bms 299897-10.0,-1.6929466167561404,20
CPC015 MCF7 6H-brompheniramine maleate-10.0,-1.6932236136285952,19
CPC009 HA1E 6H-BRD-K55844427-10.0,-1.6933236496803907,20
CPC006 MCF7 6H-le 135-20.0,-1.6942166460759571,12
CPC006 AGS 6H-m-3m3fbs-80.0,-1.6943624308261405,20
CPC017 NPC 24H-scoulerine-10.0,-1.695219256898755,18
LJP009 MCF7 24H-PD-0325901-3.33,-1.6952327343350535,20
CPC013 SKB 24H-st019366-10.0,-1.6953115717422644,19
LJP006 HS578T 24H-MK-2206-0.37,-1.695461346523004,20
CPC014 PC3 24H-hts 10765-10.0,-1.695697635916452,18
CPC006 NOMO1 6H-piplartine-10.0,-1.6957837332628847,20
CPC006 NCIH596 6H-mk-2206-10.0,-1.6962102933825682,19
CPC005 MCF7 6H-e6 berbamine-10.0,-1.6964545877192247,2
CPC014 MCF7 6H-a8674-10.0,-1.6965083278609543,15
CPC005 A375 6H-doxorubicin hydrochloride-10.0,-1.6967613932022418,20
CPC013 MCF7 24H-BRD-K96167523-10.0,-1.697005552744774,13
CPC008 HEPG2 6H-BRD-K77547509-10.0,-1.6974092087309662,20
CPC013 MCF7 24H-BRD-K68191783-10.0,-1.6976114314725976,17
CPC006 U937 6H-chaetocin-0.08,-1.697647808895244,20
CPC009 HT29 6H-BRD-K77547920-10.0,-1.6978146256715796,20
CPC004 VCAP 24H-betamethasone-10.0,-1.6982227312370544,13
CPC007 MCF7 6H-geldanamycin-10.0,-1.6983051502001838,7
CPC019 HCC515 6H-BRD-K79459005-10.0,-1.6986707187056997,17
CPC009 MCF7 6H-BRD-K56593336-10.0,-1.6987862341756497,19
CPC006 LOVO 6H-BRD-K45399554-10.0,-1.699752407054444,20
CPC007 A549 24H-emetine hydrochloride-10.0,-1.6997767197506601,20
CPC009 A375 6H-BRD-K03857568-10.0,-1.7000524677911313,18
CPC017 A375 6H-thm-i-94-10.0,-1.7004878517652475,20
CPD001 PC3 24H-pyrimethamine-10.0,-1.7006837246826956,17
CPC003 HA1E 6H-geldanamycin-10.0,-1.7006850306309265,20
CPC008 PC3 24H-ncgc00182378-01-10.0,-1.7011605260074096,19
CPC019 VCAP 24H-BRD-K76691125-10.0,-1.7019418169843972,14
CPC006 SNGM 6H-pik-90-10.0,-1.7019688815546123,20
CPC006 MDST8 6H-BRD-K43620258-80.0,-1.7020677453921573,20
CPC019 A375 6H-BRD-K98824517-10.0,-1.7021697796815523,20
CPC012 MCF7 24H-BRD-K68588778-10.0,-1.7024203333289076,19
LJP005 A549 24H-SU-11274-3.33,-1.70250919780224,20
CPC013 VCAP 24H-BRD-K41931739-10.0,-1.702540158052293,20
CPC009 HEPG2 6H-BRD-K63239300-10.0,-1.702644529129737,20
LJP005 BT20 24H-WZ-3105-0.04,-1.703072236732246,20
CPC006 A375 24H-wortmannin-10.0,-1.7031213967497565,20
CPC006 RMUGS 6H-salermide-120.0,-1.7036405569966466,16
LJP007 HT29 24H-dasatinib-10,-1.7037219154536332,20
CPC020 HT29 6H-wortmannin-10.0,-1.7047706994260172,17
LJP006 LNCAP 3H-ZSTK-474-0.37,-1.7054470822698433,20
CPC006 SW948 6H-temsirolimus,-1.705494918481103,19
CPC006 THP1 6H-cjd-pla-20-1-40.0,-1.7056126313640878,20
CPC006 A375 24H-amiodarone hydrochloride-10.0,-1.7058173494249678,20
CPC005 PC3 24H-cmpd-1-10.0,-1.7064758013739683,18
CPC006 NCIH508 6H-BRD-K45399554-10.0,-1.7071120218601394,20
CPC018 SKB 24H-cisapride-10.0,-1.7078085598420771,20
LJP005 HS578T 24H-trametinib-10,-1.7089226847804515,20
"CPC003 PC3 6H-ici-199,441 hydrochloride-10.0",-1.7090539450573188,17
LJP009 A375 24H-sunitinib-0.37,-1.7093906689744405,20
CPC012 VCAP 24H-BRD-K94991378-10.0,-1.711438050960418,20
CPC014 PC3 6H-ei-332-10.0,-1.7114561934080228,19
CPC007 A549 6H-ncgc00188535-01-10.0,-1.7115546860988224,19
LJP005 A375 24H-PF-477736-1.11,-1.7116361694308928,20
CPC006 MCF7 6H-forskolin-10.0,-1.7116863394374304,13
CPC006 VCAP 24H-lde225 (nvp-lde225)-10.0,-1.7122393271910255,16
CPC004 PC3 24H-digitoxin-10.0,-1.712863400740912,20
CPC005 VCAP 6H-doxorubicin hydrochloride-10.0,-1.7135691204967294,19
CPC019 A549 24H-bjm-csc-19 brd-k92817986-10.0,-1.7145210571518468,19
CPC006 A549 6H-BRD-K02113016-44.4,-1.7153030742340605,15
CPC008 HCC515 6H-ncgc00165193-01-10.0,-1.7158691085362332,18
CPC007 MCF7 24H-t5323840-10.0,-1.71626513384932,15
CPC005 HA1E 24H-reserpine-10.0,-1.716753661639189,19
CPC002 HCC515 24H-dppe fumarate-10.0,-1.7167993877968828,20
CPC012 VCAP 24H-ossk 645683-10.0,-1.7168929599354914,18
CPC014 A549 6H-BRD-A20697603-10.0,-1.7171216962749323,20
LJP006 HT29 24H-radicicol-10,-1.7172489194014298,20
CPC006 VCAP 24H-bibr1532-80.0,-1.7178592623350841,18
LJP006 MCF10A 24H-BI-2536-0.37,-1.7186008254525809,20
CPC020 HCC515 6H-etomidate-10.0,-1.7190084635291494,20
CPC013 NPC 24H-BRD-K93296644-10.0,-1.7198781682589686,19
CPC017 ASC 24H-tyrphostin 46-10.0,-1.7203167400463026,19
CPC014 PHH 24H-BRD-K83972459-10.0,-1.7205768799677037,20
CPC006 THP1 6H-ncgc00165289-01-0.35,-1.7206468016117447,18
CPC002 HA1E 6H-piceatannol-10.0,-1.7206803890879538,15
CPC007 HA1E 6H-ncgc00188537-01-10.0,-1.7207571566766549,18
CPC010 PC3 6H-BRD-K78385490-10.0,-1.7207859700717663,19
CPC011 VCAP 6H-cytarabine-10.0,-1.7211181239548439,17
CPC006 SNGM 6H-BRD-K68548958-20.0,-1.7218377695645275,20
CPC014 A375 6H-ei-156-10.0,-1.7218866578197156,18
CPC006 OV7 6H-bml-259-80.0,-1.722198435908294,20
CPC006 VCAP 24H-mk-0591-80.0,-1.7223182994325947,10
CPC004 HEPG2 6H-sappanone a trimethyl ether-10.0,-1.7242371418678146,18
CPC006 SKM1 6H-pkcbeta inhibitor-10.0,-1.724458783192265,19
CPC006 HA1E 6H-rho kinase inhibitor iii,-1.7246301092647733,20
CPC012 A375 6H-BRD-K61776140-10.0,-1.7254796692112673,18
CPC012 VCAP 24H-BRD-K01614657-10.0,-1.7257891834031076,14
CPC001 VCAP 6H-tyrphostin ag 1478-10.0,-1.7260002922080528,17
CPC004 HEPG2 6H-wortmannin-10.0,-1.7265823654627939,20
CPC004 VCAP 24H-bithionate sodium-10.0,-1.7267165861013454,18
CPC006 A549 6H-cyt997-1.0,-1.7272580919493945,19
LJP006 MDAMB231 24H-NVP-TAE684-10,-1.7272828405596403,20
LJP009 A375 24H-GSK-1059615-3.33,-1.7280335051396318,19
CPC009 HCC515 6H-trichostatin a-10.0,-1.7285975018528714,20
CPC008 PC3 6H-ncgc00242335-01-10.0,-1.7287720306867569,7
LJP006 HEPG2 24H-radicicol-0.37,-1.7290449145967803,20
CPC017 A549 24H-fccp-10.0,-1.7291810196206396,18
CPC012 MCF7 24H-12k-613s-10.0,-1.7293153070851912,20
CPC006 HCC515 24H-akti-1/2-9.1,-1.7293884294784811,17
CPC004 A375 6H-BRD-A68930007 (ouabain)-10.0,-1.7299602880838274,17
CPC009 HA1E 6H-BRD-K51377689-10.0,-1.7313379672546987,19
CPC006 WSUDLCL2 6H-dg-041-40.0,-1.7319967587713987,20
CPC013 MCF7 24H-s1297-10.0,-1.7325692790723846,20
CPC006 H1299 6H-arachidonyl trifluoro-methyl ketone-80.0,-1.7327156628940363,20
CPC009 A549 6H-vu0415533-1-10.0,-1.7328759023653149,19
CPC004 PC3 24H-pioglitazone hydrochloride-10.0,-1.7331548798991059,16
CPC009 A549 6H-BRD-K95138506-10.0,-1.7332323551546154,20
CPC016 MCF7 24H-aminopurvalanol a-10.0,-1.733547007061218,20
CPC014 A375 6H-BRD-K50387473-10.0,-1.7337951730085397,16
CPC005 A549 6H-linopirdine dihydrochloride-10.0,-1.733990326479017,15
CPC013 SKB 24H-BRD-A10523515-10.0,-1.7347770254294808,7
CPC014 A375 6H-f3103-0039-10.0,-1.7348258112744352,7
LJP006 HT29 24H-GDC-0941-1.11,-1.734956715435796,20
CPC009 HCC515 6H-daunorubicin hydrochloride-10.0,-1.7350182048703862,20
LJP006 HME1 3H-WYE-125132-3.33,-1.7353790724018714,20
CPC015 MCF7 24H-flavokawain b-10.0,-1.7354883954095817,19
CPC010 A375 6H-homoharringtonine-10.0,-1.735592661526599,18
CPC014 HCC515 6H-hy-10518-10.0,-1.7356242103319466,20
CPC014 HA1E 6H-a3145-10.0,-1.7358704048988738,11
CPC005 A375 6H-metergoline-10.0,-1.7363162322030168,12
CPC003 VCAP 24H-podofilox-10.0,-1.736606826859081,19
CPC015 A549 24H-chlorambucil-10.0,-1.7374752490298593,19
LJP006 BT20 3H-MK-2206-0.04,-1.7382554420000993,20
CPC006 VCAP 6H-ikk-3 inhibitor ix-6.0,-1.7389498222164281,18
CPC006 SW620 6H-mst- 312-11.1,-1.7390969287940787,20
CPC012 HT29 6H-BRD-A63583287-10.0,-1.7391278021649397,17
CPC017 HT29 6H-thm-i-94-10.0,-1.7393647067423605,20
CPC010 A549 6H-wortmannin-10.0,-1.73956047229901,19
LJP009 HA1E 24H-saracatinib-1.11,-1.739783412199551,19
CPC020 A549 6H-miochol-10.0,-1.7402924348350444,18
CPC006 NCIH1694 6H-prostaglandin a1-1.0,-1.7403458673357974,19
CPC003 PC3 6H-flumethasone-10.0,-1.7414285671425862,10
CPC019 A375 6H-BRD-K82594686-10.0,-1.74201915021056,17
CPC019 HA1E 6H-BRD-K96076993-10.0,-1.7420400618037004,18
CPC001 HA1E 24H-homoharringtonine-10.0,-1.7421627699688866,20
CPC006 MCF7 6H-l-sulforophane-10.0,-1.742261396065951,16
LJP006 HCC515 24H-palbociclib-0.37,-1.742856518543039,20
CPC012 HA1E 6H-BRD-K08307026-10.0,-1.7428640998376863,16
CPC006 H1299 6H-akt inhibitor iv-10.0,-1.742928994544787,20
CPC006 TYKNU 6H-piplartine-10.0,-1.7431507878159027,20
LJP005 HA1E 24H-PHA-665752-10,-1.7431767950177877,20
CPC006 HCC515 6H-ku-0063794-10.0,-1.7433843837739926,10
CPC006 NCIH1836 6H-l-sulforophane-10.0,-1.7434022422432416,17
LJP005 MCF7 24H-SB590885-10,-1.7434699109782734,20
CPC002 HA1E 24H-BRD-K32501161-10.0,-1.7438893566527411,18
CPC016 A375 6H-malonoben-10.0,-1.7453119698606991,16
CPC019 PC3 6H-BRD-K57309821-10.0,-1.7457447208904187,14
"CPC006 VCAP 24H-ingenol 3, 20-dibenzoate-10.0",-1.7460068337431802,14
CPC006 SKM1 6H-BRD-K56343971-10.0,-1.746396669423225,18
CPC020 A375 6H-BRD-K81514393-10.0,-1.747018580873915,17
LJP008 HT29 24H-mocetinostat-0.04,-1.7473656773614845,20
CPC004 HA1E 6H-meloxicam sodium-10.0,-1.7478065932207891,20
CPC015 MCF7 6H-vinblastine sulfate-10.0,-1.748181600516105,13
CPC006 HT115 6H-arachidonyl trifluoro-methyl ketone-80.0,-1.7485227656846742,18
CPC008 HT29 6H-ncgc00241357-01-10.0,-1.749927332681735,20
CPC016 A549 6H-ftt-10.0,-1.7499354854473987,19
CPC014 MCF7 6H-BRD-K40300908-10.0,-1.7507351635495805,6
CPC008 HT29 6H-ncgc00182390-01-10.0,-1.7508755166638406,19
CPC006 VCAP 6H-pi 103 hydrochloride-11.1,-1.7511283008848357,20
LJP006 HS578T 24H-AZD-8055-3.33,-1.7511494842118278,20
CPD002 MCF7 24H-nifuroxazide-10.0,-1.7512201851130955,19
CPC001 HCC515 6H-syk inhibitor-10.0,-1.751264827844306,20
CPC017 A549 6H-mometasone furoate-10.0,-1.752462996856277,19
CPC013 A375 6H-BRD-K74623475-10.0,-1.7527123695157563,16
CPC013 HA1E 6H-BRD-K05520923-10.0,-1.7530295045171589,20
LJP007 PC3 24H-KIN001-244-10,-1.7535577233042943,19
CPC006 DV90 6H-bml-259-80.0,-1.753662609471578,20
CPC014 A375 6H-v4877-10.0,-1.7542584351692805,20
LJP006 HEPG2 24H-PD-0325901-10,-1.7553213617648002,20
CPC010 VCAP 24H-BRD-A61825514-10.0,-1.7553769555986252,13
CPC006 A549 24H-dl-pdmp-64.0,-1.7556741425151206,20
LJP006 MDAMB231 24H-AZD-5438-0.37,-1.7557710828728874,20
CPC016 HT29 6H-puromycin dihydrochloride-10.0,-1.7561247896968448,20
CPC005 VCAP 24H-n-ethylmaleimide-10.0,-1.7563864591485805,8
CPC006 RMUGS 6H-dorsomorphin dihydrochloride-10.0,-1.7573182214252534,19
CPC006 SNUC4 6H-bo2 (inhibits rad51)-40.0,-1.7578648033205875,19
CPC006 SW948 6H-BRD-K94325918-10.0,-1.7579005682018003,20
CPC006 DV90 6H-chaetocin-0.08,-1.7580544121763741,19
LJP008 HCC515 24H-AZ20-10,-1.758204015565389,20
"CPC005 MCF7 6H-tamoxifen, 4-hydroxy-, (z)--10.0",-1.7585385839648895,12
CPC006 A375 24H-tamoxifen citrate-28.39,-1.7601146433560593,18
LJP006 MDAMB231 3H-canertinib-10,-1.7607543783204234,20
CPC006 HT29 6H-rosiglitazone hydrochloride-80.0,-1.7615585467643602,15
CPC007 VCAP 6H-BRD-K36287933-10.0,-1.7617760911993894,18
CPC006 HT115 6H-BRD-K60219430-10.0,-1.7623303660329173,19
CPC006 HCC515 6H-ct-200783-10.0,-1.7623464955330495,20
CPC004 HA1E 24H-anagrelide hydrochloride-10.0,-1.7628384961371562,17
CPC014 PC3 24H-BRD-K38615104-10.0,-1.7628897607786969,20
LJP006 PC3 24H-HG-6-64-01-1.11,-1.7633725073324595,20
CPC002 PC3 24H-aminopurvalanol a-10.0,-1.7652339407893651,19
LJP005 HCC515 24H-neratinib-0.37,-1.7656017174983485,20
CPC005 A375 6H-phenamil-10.0,-1.7656400697980157,16
CPC013 HA1E 6H-hy-10992-10.0,-1.7661718297186508,19
LJP006 HCC515 24H-NVP-TAE684-1.11,-1.766839100144701,20
CPC017 A549 6H-chlorpromazine-10.0,-1.7676195685746043,20
CPC014 HT29 6H-BRD-A75931230-10.0,-1.7677499611252332,6
LJP005 MCF10A 3H-TWS-119-10,-1.7680137644520246,20
CPC006 THP1 6H-hdac6 inhibitor isox-10.0,-1.7680746034434183,20
CPC017 A549 6H-diclofenac sodium-10.0,-1.7684396498476476,20
LJP006 SKBR3 3H-AZD-5438-0.37,-1.7687900999382224,20
CPC019 A549 24H-BRD-K26849279-10.0,-1.76887250407592,20
"CPD001 MCF7 6H-camptothecine (s,+)-10.0",-1.769270578547445,20
CPC012 PC3 24H-BRD-K04534322-10.0,-1.7693271126825034,12
CPC009 VCAP 6H-BRD-K49094915-10.0,-1.7697693566328085,16
LJP008 HA1E 24H-AGK-2-3.33,-1.7698618127446115,20
CPC006 PC3 24H-minoxidil-10.0,-1.7702469087356307,6
CPC014 A375 6H-hy-11004-10.0,-1.7713884673135978,18
CPC014 A549 24H-s1003-10.0,-1.7721275925414117,20
CPD001 MCF7 24H-ifenprodil tartrate-10.0,-1.7721520445470054,19
CPC006 HCC515 6H-BRD-K52075040-44.4,-1.7724364976743177,20
LJP006 MCF7 24H-KIN001-043-1.11,-1.7732972809302914,20
CPC018 A549 6H-thalidomide-10.0,-1.7734487305306808,16
CPC004 HEPG2 6H-triciribine-10.0,-1.7737110482943739,20
CPC015 A375 6H-amlodipine besylate-10.0,-1.7738042588295195,19
CPC003 VCAP 24H-tc 2559 difumarate-10.0,-1.7738092311669227,20
CPC005 MCF7 6H-cgs 15943-10.0,-1.7739338558694824,19
CPC006 SKLU1 6H-BRD-K05649647-20.0,-1.774153435199517,20
LJP007 HT29 24H-DCC-2036-10,-1.7741804327246056,20
CPC006 VCAP 24H-yk 4-279-10.0,-1.77509748832837,17
LJP005 SKBR3 24H-BYL719-1.11,-1.7751854186897174,20
CPC009 HA1E 6H-citalopram hydrobromide-10.0,-1.775279616856847,16
CPC007 A549 6H-BRD-K27484191-10.0,-1.7754079225477533,20
"CPC017 NPC 24H-l-733,060 hydrochloride-10.0",-1.7761177619311401,19
CPC006 VCAP 6H-rg 108-80.0,-1.7763682447077447,17
CPC013 VCAP 6H-cd 01333-10.0,-1.7764310725130983,12
CPC001 VCAP 24H-bd 1063 dihydrochloride-10.0,-1.7766057869726566,16
CPC012 VCAP 6H-BRD-A20697603-10.0,-1.777372906865621,20
CPC008 MCF7 6H-BRD-K92158425-10.0,-1.778428972011442,20
CPC006 HEPG2 6H-geldanamycin-10.0,-1.7787828991175387,18
CPC006 VCAP 24H-artesunate-10.0,-1.778870126392926,16
CPC006 HCT116 6H-BRD-K57080016-80.0,-1.7789001639594886,20
CPC019 VCAP 24H-BRD-K60070073-10.0,-1.7789564187875266,4
CPC009 HA1E 6H-BRD-K89224880-10.0,-1.779246903818779,20
CPC006 HT29 6H-BRD-K71726959-122.55,-1.7793384330044115,5
CPC006 PC3 24H-curcubitacin i-10.0,-1.779369268290124,20
CPC009 A549 24H-BRD-K73567619-10.0,-1.780008762967,18
CPC006 HA1E 24H-pp-110-22.2,-1.780014800829925,20
CPC009 HEPG2 6H-BRD-K88784410-10.0,-1.7802279361669444,17
CPC008 VCAP 24H-ncgc00182393-01-10.0,-1.780362525352869,18
CPC009 HA1E 6H-BRD-K20914082-10.0,-1.7811477424679945,19
CPC017 NPC 24H-dichlorphenamide-10.0,-1.7819275235731036,16
CPC007 MCF7 24H-mls-0106435.0004-10.0,-1.782479308814764,17
CPC014 PC3 6H-t5212475-10.0,-1.7826524406010795,20
CPC002 VCAP 24H-pheniramine maleate-10.0,-1.782664286223178,20
CPC008 PC3 6H-BRD-K08640787-10.0,-1.7828229049871394,5
CPC006 SNGM 6H-manumycin a-9.08,-1.7832300213432442,20
CPC019 A375 6H-BRD-K26822808-10.0,-1.7836195847951577,18
CPC006 A549 6H-e933505-88.8,-1.785374656417075,14
CPC006 A673 6H-mln2238-10.0,-1.7860994135663464,20
CPC016 HEPG2 6H-ter14687-10.0,-1.7861529977652626,18
CPC010 A549 6H-homoharringtonine-10.0,-1.7861789798418235,20
CPC008 VCAP 6H-ncgc00010428-03-10.0,-1.7865044145066524,17
CPC012 NEU 24H-11k-629s-10.0,-1.7877025916514868,20
CPC013 MCF7 24H-BRD-K42687792-10.0,-1.788137920048303,18
CPC006 WSUDLCL2 6H-pnu 74654-80.0,-1.7881539146079555,20
CPC006 SW620 6H-BRD-K54256913-10.0,-1.788509242784805,18
CPC001 PC3 6H-diphenyleneiodonium chloride-10.0,-1.7885702335541098,20
CPC016 SKB 24H-olomoucine-10.0,-1.788895028750204,16
CPC001 HCC515 24H-diphenyleneiodonium chloride-10.0,-1.7891590291220112,19
CPC002 VCAP 24H-BRD-K37270826 (mifepristone)-10.0,-1.7892110605325215,19
LJP005 BT20 24H-TG-101348-3.33,-1.7894517331792819,20
CPC006 MCF7 24H-cay10594-20.0,-1.7895535094558659,17
CPC006 WSUDLCL2 6H-ku-0063794-10.0,-1.7899285652440136,20
CPC006 THP1 6H-bx-795-10.0,-1.789980562715271,20
CPC009 HEPG2 6H-mls-0390945.0001-10.0,-1.7914566852132159,19
CPC008 PC3 24H-ncgc00242335-01-10.0,-1.7916392268261079,13
CPC006 H1299 6H-mln2238-10.0,-1.7917841600010482,20
LJP006 HCC515 24H-PHA-793887-0.12,-1.7918891915187911,20
CPC020 HA1E 6H-BRD-K45542213-10.0,-1.793334867573297,18
CPC002 HA1E 24H-cyclo,-1.7943434342097515,19
LJP005 BT20 3H-CYT387-0.04,-1.7944428494831046,20
CPC009 A549 6H-BRD-K74690444-10.0,-1.795331975079205,16
CPC012 HA1E 6H-mls-0425579.0001-10.0,-1.7955917433079596,19
LJP005 A549 24H-tozasertib-1.11,-1.7958820865268197,20
CPC007 A549 6H-BRD-K83194053-10.0,-1.7963135009469047,19
CPC013 PC3 6H-BRD-K22322324-10.0,-1.7963673688533377,4
CPC006 A549 6H-at-mlpcn csc-006-10.0,-1.7971276992371077,13
CPC017 SKB 24H-iodipamide-10.0,-1.7971737745383352,20
CPC004 HEPG2 6H-ro 31-8220 mesylate-10.0,-1.797541136501411,20
LJP006 MDAMB231 3H-geldanamycin-0.37,-1.7980946521690229,20
CPC008 HT29 6H-BRD-K98676510-10.0,-1.7986042562914184,20
CPC007 MCF7 24H-BRD-K95196255-10.0,-1.7986645294142438,19
CPC008 VCAP 24H-ncgc00166395-02-10.0,-1.798686153411572,15
CPC017 SKB 24H-metergoline-10.0,-1.7990012638748478,20
CPC004 VCAP 24H-spiperone-10.0,-1.7994317482018065,14
"CPC017 ASC 24H-l-733,060 hydrochloride-10.0",-1.7999465709367992,19
CPC007 A549 24H-ncgc00188536-01-10.0,-1.8015232964307915,20
CPC018 A549 6H-nsc 3852-10.0,-1.8015847223312933,18
"CPC005 A549 24H-l-168,049-10.0",-1.802063063014719,19
CPC013 HEPG2 6H-s1011-10.0,-1.802319740569761,20
CPC009 PC3 6H-carbidopa-10.0,-1.8026867033758145,7
CPC006 THP1 6H-BRD-K92317137-10.0,-1.8034087125331373,20
CPC006 RKO 6H-pf 750-80.0,-1.803427132443355,20
CPC006 HCC515 24H-parthenolide-10.0,-1.8038820528335364,11
CPC013 MCF7 6H-BRD-K80346834-10.0,-1.8043429228937482,17
CPC016 MCF7 24H-aloisine a-10.0,-1.8057232450342504,15
CPC006 AGS 6H-parthenolide-10.0,-1.8059779500825228,20
CPC006 A375 24H-BRD-A24054354-10.0,-1.8062947426904044,17
CPC007 A549 6H-BRD-K22215695-10.0,-1.8065410807366051,20
CPC007 A549 6H-BRD-K97926541-10.0,-1.806573842658216,19
CPC014 A549 6H-geldanamycin-10.0,-1.806642124958906,20
CPC001 PC3 24H-angiogenesis inhibitor-10.0,-1.8067568355507604,6
CPC015 A549 24H-nsc 95397-10.0,-1.8071234776160296,20
CPC019 A549 24H-BRD-K62818989-10.0,-1.8073067959337403,18
CPC009 HA1E 6H-BRD-K01834163-10.0,-1.8080736617104254,13
CPC008 HEPG2 6H-BRD-K91449330-10.0,-1.8088194267176272,19
CPC014 A549 6H-hy-50878-10.0,-1.8090068495703533,20
LJP007 PC3 24H-idelalisib-3.33,-1.8091344771071975,20
CPC014 A375 6H-uzi/1930680-10.0,-1.8093258986228165,20
CPC001 HCC515 24H-o-2050-10.0,-1.8095990920770586,20
CPC018 PHH 24H-nsc 632839 hydrochloride-10.0,-1.80992653925216,18
CPC006 SW620 6H-BRD-K15563106-177.6,-1.8100135813570408,12
CPC005 HA1E 24H-n-formylmethionylalanine-10.0,-1.8111861180180964,20
CPC020 VCAP 24H-pyrimethamine-10.0,-1.8114853330320124,3
CPC005 MCF7 24H-mbcq-10.0,-1.8115131064834593,12
CPC006 A549 6H-imd 0354-10.0,-1.811536248611642,20
CPC009 PC3 24H-BRD-K51443908-10.0,-1.8118175319335021,18
CPC001 PC3 24H-jak3 inhibitor ii-10.0,-1.8119235217246734,17
CPC006 PC3 24H-cay10618-10.0,-1.8123240015375077,16
CPC013 MCF7 6H-s1130-10.0,-1.8123792342914067,17
CPC004 VCAP 6H-bromocriptine mesylate-10.0,-1.813805184670261,18
CPC018 HT29 6H-mek1/2 inhibitor-10.0,-1.8139084528070046,20
CPC014 PC3 24H-gr-231-10.0,-1.8141997538307006,18
LJP009 MCF7 24H-JWE-035-1.11,-1.8143026049810376,20
CPC019 A375 6H-BRD-K51454562-10.0,-1.814434053149691,12
CPC006 MCF7 24H-BRD-K08316444-0.63,-1.8145371111946451,20
CPC009 MCF7 24H-BRD-K56593336-10.0,-1.814552910879076,19
CPC005 MCF7 24H-purvalanol a-10.0,-1.8146131606926759,14
CPC004 HT29 6H-dephostatin-10.0,-1.8148956681712094,13
CPC006 A673 6H-importazole-60.0,-1.814996246821838,17
CPC006 VCAP 6H-importazole-60.0,-1.8152590427633675,20
CPC014 MCF7 24H-gr-103-10.0,-1.8153388231481353,16
CPC012 SKB 24H-BRD-K04534322-10.0,-1.815571223135389,20
CPC015 MCF7 6H-evista-10.0,-1.8155763610944424,12
CPC018 A375 6H-BRD-A09495397-10.0,-1.816351014871853,13
LJP005 MDAMB231 24H-YM-201636-3.33,-1.816600308596493,18
CPC015 A375 6H-hydroquinidine-10.0,-1.8166528227159984,15
CPC013 HT29 6H-s1057-10.0,-1.8169992854862498,17
CPC006 A375 6H-BRD-K53414658-10.0,-1.8170575769417128,15
CPC015 MCF7 6H-enalapril maleate-10.0,-1.8172923841848903,13
CPC006 HA1E 6H-geldanamycin-10.0,-1.8177590743729797,17
CPC004 MCF7 6H-suloctidil-10.0,-1.8185562212435546,17
LJP009 PC3 24H-saracatinib-1.11,-1.818834103536583,20
CPC020 HT29 6H-BRD-K78373679-10.0,-1.8194481477961721,18
LJP009 HA1E 24H-ZM-447439-1.11,-1.8196577493782806,20
CPC002 PC3 24H-guggulsterone-10.0,-1.8196586777539967,13
CPC013 VCAP 24H-h-5832-10.0,-1.8198827207772212,20
CPC002 PC3 24H-api-2-10.0,-1.820146179073361,20
CPC006 NCIH596 6H-arp 101-10.0,-1.820153836891195,18
CPC016 MCF7 24H-api-2-10.0,-1.821736101907406,20
CPC014 MCF7 6H-hy-10966-10.0,-1.8218980666964641,19
CPC012 PC3 24H-BRD-A50388635-10.0,-1.822939780896587,20
CPC011 VCAP 24H-loteprednol-10.0,-1.8231008968962967,6
